cliente_id,data_compra,valor_compra,produto_id,canal,cidade,device
cliente_40,2024-11-17 02:18:28.742571,1041.72,,,,Desktop
cliente_41,2025-04-13 02:18:28.742578,1963.28,produto_2,web,,iOS
,2025-03-23 02:18:28.742583,408.01,produto_1,app,,Desktop
cliente_41,2024-07-12 02:18:28.742588,1168.88,,web,Porto Alegre,Desktop
cliente_41,2024-11-15 02:18:28.742593,1783.42,produto_1,callcenter,São Paulo,Android
cliente_41,2024-05-30 02:18:28.742599,1157.79,,web,Rio de Janeiro,iOS
cliente_41,2024-09-09 02:18:28.742605,209.63,produto_5,callcenter,Belo Horizonte,iOS
cliente_41,2025-04-30 02:18:28.742610,,produto_4,app,São Paulo,Android
cliente_42,2025-03-04 02:18:28.742707,158.46,,callcenter,Curitiba,iOS
cliente_42,2024-11-01 02:18:28.742717,1967.37,produto_4,web,São Paulo,Android
cliente_42,,122.75,produto_5,,São Paulo,Android
cliente_42,2024-11-17 02:18:28.742739,987.57,,app,Belo Horizonte,Desktop
cliente_42,2025-01-21 02:18:28.742747,,produto_1,callcenter,Belo Horizonte,Android
cliente_42,2025-03-18 02:18:28.742755,751.85,produto_1,,Porto Alegre,iOS
,2024-08-16 02:18:28.742764,1296.63,produto_2,app,Belo Horizonte,Desktop
cliente_42,2024-06-26 02:18:28.742773,1853.7,produto_1,callcenter,São Paulo,Desktop
cliente_42,2025-02-01 02:18:28.742781,1886.02,produto_2,web,São Paulo,Android
cliente_42,2024-12-29 02:18:28.742786,1056.65,produto_4,app,Porto Alegre,iOS
cliente_42,2024-09-16 02:18:28.742801,343.3,produto_4,callcenter,Belo Horizonte,Android
cliente_42,2024-09-11 02:18:28.742806,,produto_1,app,São Paulo,Desktop
cliente_42,2024-11-30 02:18:28.742812,1687.59,produto_4,callcenter,Rio de Janeiro,Desktop
cliente_42,2025-04-06 02:18:28.742817,829.04,produto_4,callcenter,,Desktop
cliente_42,2024-08-11 02:18:28.742822,657.89,produto_5,app,Belo Horizonte,Android
,2024-09-23 02:18:28.742829,255.35,produto_5,callcenter,Curitiba,iOS
cliente_43,2024-12-27 02:18:28.742834,60.4,,callcenter,Rio de Janeiro,Desktop
cliente_43,,1553.65,produto_5,app,São Paulo,iOS
cliente_43,2024-09-07 02:18:28.742847,,produto_1,app,Rio de Janeiro,Android
cliente_44,,177.79,produto_2,app,Rio de Janeiro,
cliente_44,2025-01-30 02:18:28.742859,1091.47,produto_3,,Curitiba,Desktop
cliente_44,2024-06-08 02:18:28.742866,471.19,produto_1,,São Paulo,iOS
cliente_44,2025-04-27 02:18:28.742875,520.45,produto_2,,São Paulo,Android
cliente_44,2025-04-11 02:18:28.742883,885.06,produto_2,callcenter,Belo Horizonte,Desktop
cliente_44,2025-02-25 02:18:28.742892,1922.66,produto_1,web,Curitiba,iOS
cliente_44,2024-06-01 02:18:28.742900,1377.41,produto_3,web,Belo Horizonte,Desktop
cliente_44,2024-12-23 02:18:28.742905,1400.98,produto_1,web,Porto Alegre,iOS
cliente_45,2024-06-13 02:18:28.742912,,produto_1,,Rio de Janeiro,iOS
cliente_45,2024-12-27 02:18:28.742917,1190.04,produto_4,web,São Paulo,iOS
cliente_45,2025-04-03 02:18:28.742927,333.43,produto_4,web,,iOS
cliente_46,2024-12-09 02:18:28.742934,1539.23,produto_4,web,Porto Alegre,Android
cliente_46,2024-10-30 02:18:28.742939,1963.76,produto_2,web,Rio de Janeiro,Android
cliente_46,2025-03-27 02:18:28.742944,1212.16,,web,Porto Alegre,Android
cliente_46,2024-05-13 02:18:28.742949,1288.7,produto_3,callcenter,Porto Alegre,
cliente_46,2024-10-04 02:18:28.742954,1264.69,produto_4,web,Curitiba,iOS
cliente_46,2024-08-15 02:18:28.742960,536.79,produto_2,web,Belo Horizonte,Android
cliente_46,2024-12-16 02:18:28.742965,1912.51,produto_1,app,Belo Horizonte,Desktop
cliente_46,2024-06-13 02:18:28.742970,671.82,produto_2,app,Rio de Janeiro,Desktop
cliente_46,2025-02-04 02:18:28.742977,1768.78,produto_3,web,Curitiba,Desktop
cliente_46,2024-09-26 02:18:28.742985,253.13,produto_4,callcenter,São Paulo,Desktop
cliente_46,2025-01-04 02:18:28.742992,1670.66,produto_2,web,Belo Horizonte,Desktop
cliente_47,2024-11-12 02:18:28.743001,1807.63,produto_5,callcenter,Curitiba,iOS
cliente_47,2024-09-16 02:18:28.743036,1577.37,produto_4,app,São Paulo,Android
cliente_47,,1235.67,produto_3,app,São Paulo,iOS
,2025-04-30 02:18:28.743060,484.74,produto_4,web,Rio de Janeiro,iOS
cliente_47,2025-04-22 02:18:28.743067,105.4,produto_2,callcenter,Porto Alegre,Desktop
cliente_47,2025-05-07 02:18:28.743075,1962.56,produto_2,web,Belo Horizonte,Android
,2025-02-15 02:18:28.743090,,,callcenter,Porto Alegre,
cliente_48,2025-01-19 02:18:28.743096,1810.51,produto_5,web,Belo Horizonte,Desktop
cliente_48,2025-02-26 02:18:28.743101,249.92,produto_3,app,Porto Alegre,Android
,2025-01-02 02:18:28.743106,600.6,produto_2,callcenter,São Paulo,Android
cliente_48,2024-05-22 02:18:28.743111,,produto_5,callcenter,Curitiba,Desktop
cliente_48,2025-04-10 02:18:28.743116,1909.07,produto_4,callcenter,Belo Horizonte,Desktop
cliente_48,2024-08-09 02:18:28.743122,394.22,produto_1,callcenter,Rio de Janeiro,iOS
cliente_48,2025-03-31 02:18:28.743127,298.94,,web,Porto Alegre,Android
cliente_48,2025-02-21 02:18:28.743132,1224.65,produto_1,,Rio de Janeiro,Android
cliente_48,,1500.31,produto_2,web,São Paulo,Android
cliente_49,2024-12-05 02:18:28.743145,330.41,produto_1,web,Porto Alegre,Desktop
cliente_49,2024-12-07 02:18:28.743150,1539.84,produto_5,app,Rio de Janeiro,Desktop
cliente_49,2024-06-03 02:18:28.743157,721.41,produto_3,app,Rio de Janeiro,iOS
cliente_49,2025-01-01 02:18:28.743162,237.18,produto_2,web,São Paulo,Desktop
cliente_49,2024-07-03 02:18:28.743167,1745.67,produto_5,callcenter,Curitiba,Desktop
cliente_49,,1879.04,produto_3,app,Porto Alegre,iOS
cliente_50,2024-11-21 02:18:28.743179,541.76,produto_2,web,Rio de Janeiro,Desktop
cliente_50,2024-11-16 02:18:28.743184,284.11,produto_5,app,Curitiba,Desktop
cliente_50,2024-06-20 02:18:28.743193,223.55,produto_4,callcenter,Curitiba,Desktop
cliente_50,2025-03-16 02:18:28.743201,,,,Curitiba,Android
cliente_50,2024-09-17 02:18:28.743206,706.23,produto_4,callcenter,Curitiba,iOS
cliente_50,2025-03-16 02:18:28.743211,325.24,produto_3,app,Rio de Janeiro,Android
cliente_51,2025-03-07 02:18:28.743218,266.78,produto_5,app,Rio de Janeiro,Android
cliente_51,2024-08-04 02:18:28.743223,1420.78,produto_3,web,Porto Alegre,
cliente_51,2024-07-09 02:18:28.743229,860.46,produto_4,callcenter,Rio de Janeiro,Android
,2024-10-08 02:18:28.743234,1363.69,produto_5,web,Curitiba,Desktop
cliente_52,,1646.24,produto_4,callcenter,Rio de Janeiro,Android
cliente_52,2024-07-10 02:18:28.743245,1471.28,produto_3,web,Belo Horizonte,Android
,2025-03-21 02:18:28.743250,400.18,produto_4,web,,iOS
cliente_52,2024-07-17 02:18:28.743256,1301.38,produto_2,web,Belo Horizonte,Android
cliente_52,,1437.34,produto_5,app,Curitiba,iOS
cliente_52,2024-05-23 02:18:28.743266,1994.37,produto_5,web,,iOS
cliente_52,2024-07-31 02:18:28.743271,610.91,produto_1,,Porto Alegre,Desktop
cliente_52,2024-11-25 02:18:28.743276,53.66,produto_5,,Belo Horizonte,iOS
,2025-04-18 02:18:28.743282,1085.54,produto_3,app,São Paulo,Desktop
cliente_52,2024-11-08 02:18:28.743289,1427.49,produto_4,web,Rio de Janeiro,
cliente_53,2025-02-28 02:18:28.743296,1390.73,produto_3,app,Curitiba,iOS
cliente_53,2024-07-21 02:18:28.743310,,produto_1,app,Rio de Janeiro,Desktop
cliente_53,2024-07-29 02:18:28.743319,728.85,produto_2,callcenter,Belo Horizonte,
cliente_53,2024-10-18 02:18:28.743328,1509.24,produto_5,web,São Paulo,Desktop
cliente_53,2025-03-03 02:18:28.743333,819.99,,web,Curitiba,
cliente_53,2024-10-30 02:18:28.743338,1300.68,,web,Curitiba,iOS
cliente_53,2024-06-12 02:18:28.743343,1602.14,produto_4,web,Porto Alegre,Android
cliente_54,2024-06-23 02:18:28.743350,254.74,produto_5,callcenter,Porto Alegre,iOS
cliente_54,2024-05-12 02:18:28.743355,1558.71,produto_4,web,Rio de Janeiro,Desktop
cliente_54,2024-12-08 02:18:28.743360,,produto_3,web,Curitiba,Desktop
cliente_54,2025-04-01 02:18:28.743365,360.04,produto_5,web,São Paulo,
cliente_54,2025-01-01 02:18:28.743371,428.02,produto_1,app,,Desktop
cliente_54,2025-04-27 02:18:28.743376,947.15,produto_1,app,Curitiba,iOS
cliente_54,2024-12-18 02:18:28.743381,1080.55,produto_3,web,Rio de Janeiro,iOS
,2024-06-19 02:18:28.743386,1453.24,produto_2,web,Belo Horizonte,Android
,2024-10-18 02:18:28.743391,474.41,,web,Porto Alegre,Desktop
cliente_54,2024-08-08 02:18:28.743396,,produto_4,,,
cliente_54,2025-02-06 02:18:28.743401,,produto_5,app,,Android
cliente_54,,405.87,,web,Curitiba,Desktop
cliente_54,2024-10-18 02:18:28.743416,689.36,produto_4,,São Paulo,iOS
cliente_54,2024-07-30 02:18:28.743422,1030.07,produto_4,web,Rio de Janeiro,iOS
cliente_54,2025-01-06 02:18:28.743427,312.69,produto_4,app,,iOS
cliente_55,2024-07-24 02:18:28.743434,722.96,produto_4,callcenter,Belo Horizonte,iOS
cliente_55,2024-08-05 02:18:28.743439,939.36,produto_5,app,Rio de Janeiro,Desktop
cliente_55,,1546.65,produto_1,app,Curitiba,iOS
cliente_55,2024-08-16 02:18:28.743449,1413.83,produto_4,web,Curitiba,iOS
cliente_55,,461.23,produto_2,callcenter,Belo Horizonte,
cliente_55,2024-09-23 02:18:28.743460,1220.18,produto_5,app,,Android
cliente_55,2024-06-21 02:18:28.743465,1080.23,produto_2,app,Rio de Janeiro,Android
cliente_55,2024-11-11 02:18:28.743470,135.59,produto_3,app,Curitiba,Android
cliente_55,2024-11-17 02:18:28.743475,603.73,produto_4,callcenter,Rio de Janeiro,iOS
cliente_55,2024-05-30 02:18:28.743480,393.76,produto_3,web,Belo Horizonte,Android
cliente_55,2025-03-20 02:18:28.743486,,produto_1,callcenter,Rio de Janeiro,Android
cliente_55,2024-06-26 02:18:28.743491,352.0,produto_2,web,São Paulo,iOS
cliente_55,2024-05-27 02:18:28.743497,1842.02,produto_5,app,Rio de Janeiro,Android
cliente_55,2024-07-09 02:18:28.743503,344.1,produto_3,callcenter,São Paulo,iOS
cliente_56,2025-03-26 02:18:28.743510,1607.55,produto_4,callcenter,Rio de Janeiro,Android
,2024-11-08 02:18:28.743520,353.18,produto_4,,São Paulo,Desktop
cliente_56,2025-04-14 02:18:28.743525,381.11,,callcenter,Porto Alegre,Android
cliente_56,2024-11-02 02:18:28.743553,,produto_1,app,Curitiba,Desktop
cliente_57,2024-09-24 02:18:28.743564,1938.93,produto_5,callcenter,São Paulo,
cliente_57,2024-05-15 02:18:28.743569,659.13,produto_3,web,Curitiba,Desktop
cliente_57,2025-01-20 02:18:28.743574,687.18,produto_3,,Rio de Janeiro,iOS
cliente_57,2024-07-03 02:18:28.743579,349.78,produto_5,web,,Desktop
cliente_57,,215.48,produto_3,app,Porto Alegre,Desktop
cliente_57,,171.35,produto_3,,Belo Horizonte,Desktop
cliente_57,,1508.76,produto_5,callcenter,São Paulo,iOS
cliente_57,2025-01-16 02:18:28.743606,1357.43,produto_3,callcenter,Porto Alegre,Desktop
cliente_57,2024-11-15 02:18:28.743627,637.23,produto_3,web,,
cliente_57,2024-08-15 02:18:28.743633,545.66,produto_5,web,Porto Alegre,Desktop
cliente_57,2025-03-02 02:18:28.743638,775.62,produto_2,callcenter,Rio de Janeiro,iOS
cliente_57,2024-08-09 02:18:28.743642,1663.34,produto_2,web,Belo Horizonte,Desktop
cliente_58,2025-02-11 02:18:28.743649,369.6,produto_5,app,Porto Alegre,Android
cliente_58,2024-09-18 02:18:28.743654,1378.78,produto_4,web,São Paulo,Desktop
cliente_58,2024-09-06 02:18:28.743659,291.85,produto_5,web,São Paulo,iOS
cliente_58,2024-07-20 02:18:28.743668,1615.5,produto_5,,Belo Horizonte,Android
cliente_58,2024-07-17 02:18:28.743674,452.8,,app,Belo Horizonte,iOS
cliente_58,,413.17,produto_3,app,São Paulo,iOS
cliente_58,2025-05-02 02:18:28.743684,328.39,produto_3,callcenter,Porto Alegre,iOS
cliente_59,2024-09-01 02:18:28.743691,1600.35,produto_1,web,São Paulo,Desktop
cliente_59,2024-10-08 02:18:28.743696,168.4,produto_2,web,Porto Alegre,Desktop
cliente_59,2024-09-04 02:18:28.743701,1582.36,produto_3,web,Curitiba,
cliente_59,2025-02-18 02:18:28.743706,154.07,produto_4,app,Belo Horizonte,iOS
cliente_59,2024-05-11 02:18:28.743711,1675.86,,,,Desktop
cliente_59,2025-03-12 02:18:28.743716,861.33,produto_5,app,Curitiba,Desktop
cliente_59,2024-12-15 02:18:28.743721,926.9,produto_2,web,Rio de Janeiro,iOS
cliente_59,2025-03-03 02:18:28.743726,666.01,,,Porto Alegre,Desktop
cliente_59,2024-05-13 02:18:28.743732,731.97,produto_2,callcenter,Porto Alegre,Android
cliente_59,2025-01-21 02:18:28.743737,920.9,produto_4,web,,iOS
cliente_59,2024-12-22 02:18:28.743742,1663.99,produto_5,app,Belo Horizonte,Android
cliente_59,2024-11-04 02:18:28.743747,90.35,produto_2,,Rio de Janeiro,Desktop
cliente_60,2024-10-06 02:18:28.743753,147.26,produto_4,app,Curitiba,Desktop
cliente_60,2024-05-25 02:18:28.743758,,produto_5,web,Porto Alegre,iOS
cliente_60,2025-02-27 02:18:28.743763,425.39,produto_5,app,,
cliente_60,2024-06-15 02:18:28.743772,,produto_3,callcenter,São Paulo,
cliente_60,,221.66,produto_4,app,São Paulo,iOS
cliente_60,2024-09-26 02:18:28.743784,1959.83,,web,Curitiba,Android
cliente_60,2024-07-15 02:18:28.743789,1051.49,produto_4,callcenter,Porto Alegre,iOS
cliente_60,2024-12-01 02:18:28.743795,1145.52,,app,Rio de Janeiro,iOS
cliente_60,,,produto_2,app,,Android
cliente_60,2024-08-29 02:18:28.743805,1344.16,,app,São Paulo,
,2025-05-06 02:18:28.743810,346.74,produto_4,app,São Paulo,
cliente_61,2024-09-09 02:18:28.743821,1052.25,produto_3,web,,Android
,2024-05-29 02:18:28.743830,1184.23,,web,Porto Alegre,iOS
cliente_61,2024-09-20 02:18:28.743839,,produto_5,web,Belo Horizonte,Desktop
cliente_61,2024-08-04 02:18:28.743848,1134.4,produto_2,callcenter,Curitiba,Desktop
cliente_61,2024-08-19 02:18:28.743857,726.09,produto_1,app,Rio de Janeiro,Android
cliente_61,2025-04-25 02:18:28.743865,1486.19,produto_2,web,Rio de Janeiro,Android
cliente_61,2024-10-25 02:18:28.743871,315.98,produto_2,,Rio de Janeiro,Android
cliente_61,2025-03-14 02:18:28.743876,1501.47,,callcenter,Rio de Janeiro,Android
cliente_61,2024-09-01 02:18:28.743881,428.06,produto_4,web,São Paulo,Android
,2024-08-25 02:18:28.743886,,produto_5,web,Belo Horizonte,iOS
cliente_62,2024-06-26 02:18:28.743898,1143.89,,web,São Paulo,iOS
cliente_62,2024-07-23 02:18:28.743904,781.09,produto_5,web,Curitiba,Android
,2025-01-12 02:18:28.743911,651.47,produto_5,web,Belo Horizonte,Desktop
cliente_62,2025-02-02 02:18:28.743928,1291.46,produto_4,web,,iOS
,2024-11-16 02:18:28.743940,469.84,produto_2,app,São Paulo,Android
cliente_62,2025-04-29 02:18:28.743946,63.45,produto_3,web,,Android
cliente_62,2025-03-26 02:18:28.743951,1229.01,produto_2,callcenter,São Paulo,iOS
cliente_62,2025-02-17 02:18:28.743962,1020.79,produto_5,callcenter,Rio de Janeiro,Desktop
cliente_62,2025-01-23 02:18:28.743971,93.16,produto_3,callcenter,Curitiba,
cliente_62,2025-04-14 02:18:28.743986,678.46,produto_3,app,Porto Alegre,Android
cliente_62,2024-12-19 02:18:28.743991,1302.71,produto_5,,Curitiba,Android
cliente_62,2025-03-17 02:18:28.743997,1038.7,produto_1,app,Curitiba,Android
cliente_62,2024-11-25 02:18:28.744002,1380.0,produto_2,app,Curitiba,iOS
cliente_62,2025-01-11 02:18:28.744007,,produto_4,app,São Paulo,Android
cliente_63,2024-05-27 02:18:28.744014,,,callcenter,,iOS
cliente_63,2024-08-14 02:18:28.744020,1941.78,produto_3,web,Rio de Janeiro,Desktop
cliente_63,2024-09-16 02:18:28.744025,,produto_3,callcenter,São Paulo,Desktop
cliente_63,2024-08-08 02:18:28.744030,221.1,produto_3,,Rio de Janeiro,iOS
cliente_63,2024-07-06 02:18:28.744040,,produto_4,callcenter,Curitiba,Android
cliente_63,2024-10-05 02:18:28.744046,211.55,produto_1,app,São Paulo,Desktop
cliente_63,2024-08-25 02:18:28.744052,1855.25,produto_1,callcenter,Curitiba,
cliente_63,2024-09-10 02:18:28.744057,360.94,produto_4,callcenter,Rio de Janeiro,Android
cliente_63,2024-05-08 02:18:28.744065,1010.88,produto_3,app,,Android
cliente_63,2024-08-28 02:18:28.744074,240.74,,web,,
cliente_63,2024-09-02 02:18:28.744082,1445.12,produto_3,web,Curitiba,Android
cliente_63,2024-05-27 02:18:28.744091,1523.31,produto_4,web,Porto Alegre,Android
cliente_64,2024-12-10 02:18:28.744099,1530.99,produto_5,app,Rio de Janeiro,Desktop
cliente_64,2025-03-29 02:18:28.744106,1864.0,produto_5,app,Belo Horizonte,Desktop
cliente_64,2025-01-01 02:18:28.744111,269.18,produto_5,callcenter,Rio de Janeiro,iOS
cliente_64,2024-07-01 02:18:28.744117,266.27,produto_5,callcenter,,
cliente_64,2024-11-26 02:18:28.744122,948.51,produto_1,web,Rio de Janeiro,iOS
cliente_64,,368.08,produto_5,callcenter,Porto Alegre,iOS
cliente_64,2024-05-16 02:18:28.744132,985.28,produto_5,web,Belo Horizonte,iOS
cliente_64,2024-06-19 02:18:28.744138,697.96,produto_4,callcenter,Rio de Janeiro,Android
cliente_64,2025-04-10 02:18:28.744142,749.73,produto_3,callcenter,Porto Alegre,iOS
cliente_64,2024-09-11 02:18:28.744148,237.23,,web,Belo Horizonte,Desktop
cliente_64,,1524.02,produto_1,web,Rio de Janeiro,iOS
cliente_64,2024-06-26 02:18:28.744356,957.53,produto_2,callcenter,Porto Alegre,Desktop
cliente_64,2024-08-01 02:18:28.744363,1603.81,produto_1,app,São Paulo,iOS
cliente_65,2024-06-07 02:18:28.744371,605.75,produto_5,web,Rio de Janeiro,iOS
cliente_65,2024-07-18 02:18:28.744376,713.01,produto_1,app,São Paulo,Android
cliente_65,,390.73,produto_2,web,Curitiba,
cliente_65,2024-07-28 02:18:28.744423,652.49,produto_2,web,,Desktop
cliente_65,2024-09-16 02:18:28.744428,,produto_4,callcenter,Belo Horizonte,Desktop
cliente_66,2025-02-18 02:18:28.744435,734.2,produto_5,web,Belo Horizonte,Android
cliente_66,2025-02-09 02:18:28.744440,,produto_3,,Porto Alegre,iOS
cliente_66,2024-11-10 02:18:28.744446,1855.21,produto_3,app,Belo Horizonte,Desktop
cliente_66,2024-10-21 02:18:28.744452,621.45,produto_4,app,São Paulo,Android
cliente_66,2024-10-31 02:18:28.744457,1747.46,produto_4,app,Rio de Janeiro,iOS
cliente_66,2024-05-14 02:18:28.744462,430.27,produto_2,app,Rio de Janeiro,Desktop
cliente_66,2025-03-03 02:18:28.744468,1367.92,produto_5,callcenter,Porto Alegre,Android
cliente_66,2024-05-25 02:18:28.744473,645.55,produto_5,,Curitiba,iOS
cliente_66,2024-06-18 02:18:28.744478,914.24,produto_3,callcenter,Rio de Janeiro,Desktop
,2025-02-17 02:18:28.744483,1601.49,produto_3,web,Belo Horizonte,Desktop
cliente_66,2024-09-18 02:18:28.744488,1952.39,produto_1,app,Curitiba,iOS
cliente_66,2024-06-27 02:18:28.744502,1621.38,produto_5,callcenter,Belo Horizonte,Desktop
cliente_66,2024-12-13 02:18:28.744508,239.7,produto_4,callcenter,Porto Alegre,
cliente_66,2024-06-27 02:18:28.744513,1657.0,produto_1,,,iOS
cliente_67,2024-05-14 02:18:28.744521,1424.69,produto_3,app,Curitiba,iOS
cliente_67,2025-04-22 02:18:28.744529,520.94,produto_5,callcenter,Rio de Janeiro,Desktop
cliente_67,2024-12-11 02:18:28.744537,1688.11,produto_5,app,Belo Horizonte,Desktop
cliente_67,,209.5,produto_5,,São Paulo,iOS
cliente_67,2024-07-30 02:18:28.744554,1208.1,produto_5,app,Belo Horizonte,Desktop
cliente_67,,1386.47,produto_4,callcenter,São Paulo,Android
cliente_67,2025-02-08 02:18:28.744577,,produto_1,,Rio de Janeiro,Desktop
cliente_67,2024-05-27 02:18:28.744582,1030.81,produto_3,app,Rio de Janeiro,Android
cliente_67,2024-07-21 02:18:28.744588,1391.96,produto_4,app,São Paulo,iOS
cliente_67,2025-04-11 02:18:28.744593,,produto_1,web,Porto Alegre,Android
cliente_67,2025-02-21 02:18:28.744598,492.36,produto_5,app,São Paulo,iOS
cliente_67,,943.59,,app,,Desktop
cliente_67,2024-09-25 02:18:28.744608,1319.12,produto_4,callcenter,Porto Alegre,
cliente_67,2024-05-23 02:18:28.744619,1781.97,,app,São Paulo,Android
cliente_67,2024-07-19 02:18:28.744627,1479.93,,web,Rio de Janeiro,Android
cliente_68,2024-12-10 02:18:28.744655,,produto_3,app,Rio de Janeiro,Android
cliente_68,2025-02-27 02:18:28.744661,1106.3,produto_3,callcenter,Belo Horizonte,Android
cliente_68,2025-04-06 02:18:28.744666,220.09,produto_4,web,,Desktop
cliente_68,2024-08-01 02:18:28.744675,1981.69,produto_1,app,Curitiba,Android
cliente_69,2024-07-10 02:18:28.744686,1722.42,,callcenter,Belo Horizonte,
cliente_69,,1454.89,produto_3,web,Porto Alegre,Android
cliente_69,,1820.63,produto_5,,Curitiba,
cliente_69,2024-05-21 02:18:28.744712,1868.25,produto_1,callcenter,Curitiba,Android
cliente_69,2024-09-20 02:18:28.744720,1351.48,produto_3,web,São Paulo,iOS
cliente_69,2025-01-02 02:18:28.744729,243.35,produto_3,callcenter,Rio de Janeiro,Android
cliente_70,2024-09-22 02:18:28.744755,1666.19,produto_4,web,Rio de Janeiro,Android
cliente_70,2025-05-01 02:18:28.744762,268.93,produto_1,,Porto Alegre,Desktop
cliente_70,2024-10-10 02:18:28.744767,1195.99,produto_4,app,São Paulo,
cliente_70,2024-10-04 02:18:28.744772,1831.3,produto_2,web,Porto Alegre,iOS
cliente_70,,1713.79,produto_1,callcenter,São Paulo,
cliente_70,2024-05-29 02:18:28.744783,1970.14,,app,Rio de Janeiro,Desktop
cliente_70,2025-02-22 02:18:28.744788,1810.23,produto_3,web,Rio de Janeiro,
,2024-08-20 02:18:28.744794,1108.24,produto_2,app,Belo Horizonte,iOS
cliente_70,2024-12-22 02:18:28.744802,1444.28,produto_5,app,Rio de Janeiro,Android
cliente_70,2025-04-28 02:18:28.744808,1858.85,produto_2,web,Rio de Janeiro,Android
cliente_70,2025-02-25 02:18:28.744813,548.55,produto_5,app,Rio de Janeiro,Desktop
cliente_70,2024-10-20 02:18:28.744818,668.19,produto_2,callcenter,Belo Horizonte,Desktop
cliente_70,2024-09-20 02:18:28.744824,1759.96,produto_3,web,Porto Alegre,Desktop
cliente_70,2025-04-11 02:18:28.744829,,produto_3,web,São Paulo,iOS
cliente_70,,265.28,produto_3,app,Rio de Janeiro,iOS
cliente_71,2025-01-21 02:18:28.744840,166.65,produto_2,web,Curitiba,Android
cliente_71,2025-03-12 02:18:28.744846,948.24,produto_4,web,São Paulo,Android
,,828.24,produto_1,callcenter,Rio de Janeiro,
cliente_71,2024-10-11 02:18:28.744856,1373.75,produto_3,app,São Paulo,iOS
